"year","month","date","close","high","low","open","volume"
"2005",Oct,"2005-10-01",1207.01,1233.34,1168.2,1228.81,"49793790000"
"2005",Nov,"2005-11-01",1249.48,1270.64,1201.07,1207.01,"45102870000"
"2005",Dec,"2005-12-01",1248.29,1275.8,1246.59,1249.48,"41756130000"
"2006",Jan,"2006-01-01",1280.08,1294.9,1245.74,1248.29,"49211650000"
"2006",Feb,"2006-02-01",1280.66,1297.57,1253.61,1280.08,"42859940000"
"2006",Mar,"2006-03-01",1294.87,1310.88,1268.42,1280.66,"50905040000"
"2006",Apr,"2006-04-01",1310.61,1318.16,1280.74,1302.88,"43308430000"
"2006",May,"2006-05-01",1270.09,1326.7,1245.34,1310.61,"54312830000"
"2006",Jun,"2006-06-01",1270.2,1290.68,1219.29,1270.05,"54873260000"
"2006",Jul,"2006-07-01",1276.66,1280.42,1224.54,1270.06,"46348220000"
"2006",Aug,"2006-08-01",1303.82,1306.74,1261.3,1278.53,"50485620000"
"2006",Sep,"2006-09-01",1335.85,1340.28,1290.93,1303.8,"49001440000"
"2006",Oct,"2006-10-01",1377.94,1389.45,1327.1,1335.82,"56793620000"
"2006",Nov,"2006-11-01",1400.63,1407.89,1360.98,1377.76,"55343930000"
"2006",Dec,"2006-12-01",1418.3,1431.81,1385.93,1400.63,"47578780000"
"2007",Jan,"2007-01-01",1438.24,1441.61,1403.97,1418.03,"56686200000"
"2007",Feb,"2007-02-01",1406.82,1461.57,1389.42,1437.9,"51844990000"
"2007",Mar,"2007-03-01",1420.86,1438.89,1363.98,1406.8,"67622250000"
"2007",Apr,"2007-04-01",1482.37,1498.02,1416.37,1420.83,"57032470000"
"2007",May,"2007-05-01",1530.62,1535.56,1476.7,1482.37,"64958050000"
"2007",Jun,"2007-06-01",1503.35,1540.56,1484.18,1530.62,"65322800000"
"2007",Jul,"2007-07-01",1455.27,1555.9,1454.25,1504.66,"70337430000"
"2007",Aug,"2007-08-01",1473.99,1503.89,1370.6,1455.18,"91381760000"
"2007",Sep,"2007-09-01",1526.75,1538.74,1439.29,1473.96,"57809700000"
"2007",Oct,"2007-10-01",1549.38,1576.09,1489.56,1527.29,"76022580000"
"2007",Nov,"2007-11-01",1481.14,1545.79,1406.1,1545.79,"86246950000"
"2007",Dec,"2007-12-01",1468.36,1523.57,1435.65,1479.63,"64821670000"
"2008",Jan,"2008-01-01",1378.55,1471.77,1270.05,1467.97,"98475340000"
"2008",Feb,"2008-02-01",1330.63,1396.02,1316.75,1378.6,"78536130000"
"2008",Mar,"2008-03-01",1322.7,1359.68,1256.98,1330.45,"93189170000"
"2008",Apr,"2008-04-01",1385.59,1404.57,1324.35,1326.41,"85978630000"
"2008",May,"2008-05-01",1400.38,1440.24,1373.07,1385.97,"80990480000"
"2008",Jun,"2008-06-01",1280.0,1404.05,1272.0,1399.62,"96614040000"
"2008",Jul,"2008-07-01",1267.38,1292.17,1200.44,1276.69,"1.25E+11"
"2008",Aug,"2008-08-01",1282.83,1313.15,1247.45,1269.42,"86266010000"
"2008",Sep,"2008-09-01",1166.36,1303.04,1106.42,1287.83,"1.40E+11"
"2008",Oct,"2008-10-01",968.75,1167.03,839.8,1164.17,"1.60E+11"
"2008",Nov,"2008-11-01",896.24,1007.51,741.02,968.67,"1.16E+11"
"2008",Dec,"2008-12-01",903.25,918.85,815.69,888.61,"1.13E+11"
"2009",Jan,"2009-01-01",825.88,943.85,804.3,902.99,"1.12E+11"
"2009",Feb,"2009-02-01",735.09,875.01,734.52,823.09,"1.24E+11"
"2009",Mar,"2009-03-01",797.87,832.98,666.79,729.57,"1.62E+11"
"2009",Apr,"2009-04-01",872.81,888.7,783.32,793.59,"1.39E+11"
"2009",May,"2009-05-01",919.14,930.17,866.1,872.74,"1.32E+11"
"2009",Jun,"2009-06-01",919.32,956.23,888.86,923.26,"1.13E+11"
"2009",Jul,"2009-07-01",987.48,996.68,869.32,920.82,"1.07E+11"
"2009",Aug,"2009-08-01",1020.62,1039.47,978.51,990.22,"1.16E+11"
"2009",Sep,"2009-09-01",1057.08,1080.15,991.97,1019.52,"1.12E+11"
"2009",Oct,"2009-10-01",1036.19,1101.36,1019.95,1054.91,"1.13E+11"
"2009",Nov,"2009-11-01",1095.63,1113.69,1029.38,1036.18,"84981530000"
"2009",Dec,"2009-12-01",1115.1,1130.38,1085.89,1098.89,"89515330000"
"2010",Jan,"2010-01-01",1073.87,1150.45,1071.59,1116.56,"90947580000"
"2010",Feb,"2010-02-01",1104.49,1112.42,1044.5,1073.89,"84561340000"
"2010",Mar,"2010-03-01",1169.43,1180.69,1105.36,1105.36,"1.04E+11"
